Дата      ;Расход    ;
12.09.1987; 22600.000;
13.09.1987; 23000.000;
14.09.1987; 23400.000;
15.09.1987; 23600.000;
16.09.1987; 23500.000;
17.09.1987; 23200.000;
18.09.1987; 22800.000;
19.09.1987; 22300.000;
20.09.1987; 21800.000;
21.09.1987; 21400.000;
22.09.1987; 21000.000;
23.09.1987; 20500.000;
24.09.1987; 19900.000;
25.09.1987; 19300.000;
26.09.1987; 18900.000;
27.09.1987; 18600.000;
28.09.1987; 18300.000;
29.09.1987; 18000.000;
30.09.1987; 17900.000;
01.10.1987; 18000.000;
02.10.1987; 18100.000;
03.10.1987; 18800.000;
04.10.1987; 19300.000;
05.10.1987; 19800.000;
06.10.1987; 20200.000;
07.10.1987; 20500.000;
08.10.1987; 20600.000;
09.10.1987; 20500.000;
10.10.1987; 20400.000;
11.10.1987; 20400.000;
12.10.1987; 20200.000;
13.10.1987; 19900.000;
14.10.1987; 19500.000;
15.10.1987; 19300.000;
16.10.1987; 19200.000;
17.10.1987; 19000.000;
18.10.1987; 18600.000;
19.10.1987; 18200.000;
20.10.1987; 17900.000;
21.10.1987; 17800.000;
22.10.1987; 17300.000;
23.10.1987; 16800.000;
24.10.1987; 16400.000;
25.10.1987; 15900.000;
26.10.1987; 15500.000;
27.10.1987; 15100.000;
28.10.1987; 14700.000;
29.10.1987; 14100.000;
30.10.1987; 13600.000;
01.11.1987; 12500.000;
02.11.1987; 12100.000;
03.11.1987; 11700.000;
04.11.1987; 11300.000;
05.11.1987; 10800.000;
06.11.1987; 10100.000;
07.11.1987;  9150.000;
08.11.1987;  8060.000;
09.11.1987;  6860.000;
10.11.1987;  5700.000;
11.11.1987;  4660.000;
12.11.1987;  3720.000;
13.11.1987;  3020.000;
14.11.1987;  2390.000;
15.11.1987;  2050.000;
16.11.1987;  1810.000;
17.11.1987;  1610.000;
18.11.1987;  1450.000;
19.11.1987;  1300.000;
20.11.1987;  1190.000;
21.11.1987;  1060.000;
22.11.1987;  1020.000;
23.11.1987;   940.000;
24.11.1987;   816.000;
25.11.1987;   731.000;
26.11.1987;   853.000;
27.11.1987;   982.000;
28.11.1987;   903.000;
29.11.1987;   926.000;
30.11.1987;   981.000;
01.12.1987;   995.000;
02.12.1987;  1000.000;
03.12.1987;  1080.000;
04.12.1987;  1120.000;
05.12.1987;  1140.000;
06.12.1987;  1280.000;
07.12.1987;  1340.000;
08.12.1987;  1360.000;
09.12.1987;  1390.000;
10.12.1987;  1410.000;
11.12.1987;  1430.000;
12.12.1987;  1460.000;
13.12.1987;  1480.000;
14.12.1987;  1510.000;
15.12.1987;  1530.000;
16.12.1987;  1550.000;
17.12.1987;  1580.000;
18.12.1987;  1600.000;
19.12.1987;  1620.000;
20.12.1987;  1650.000;
21.12.1987;  1670.000;
22.12.1987;  1650.000;
23.12.1987;  1640.000;
24.12.1987;  1620.000;
25.12.1987;  1610.000;
26.12.1987;  1590.000;
27.12.1987;  1580.000;
28.12.1987;  1560.000;
29.12.1987;  1540.000;
30.12.1987;  1530.000;
01.01.1988;  1500.000;
02.01.1988;  1480.000;
03.01.1988;  1470.000;
04.01.1988;  1450.000;
05.01.1988;  1440.000;
06.01.1988;  1430.000;
07.01.1988;  1420.000;
08.01.1988;  1410.000;
09.01.1988;  1400.000;
10.01.1988;  1390.000;
11.01.1988;  1380.000;
12.01.1988;  1370.000;
13.01.1988;  1360.000;
14.01.1988;  1350.000;
15.01.1988;  1340.000;
16.01.1988;  1330.000;
17.01.1988;  1330.000;
18.01.1988;  1320.000;
19.01.1988;  1310.000;
20.01.1988;  1300.000;
21.01.1988;  1290.000;
22.01.1988;  1280.000;
23.01.1988;  1270.000;
24.01.1988;  1260.000;
25.01.1988;  1250.000;
26.01.1988;  1240.000;
27.01.1988;  1230.000;
28.01.1988;  1220.000;
29.01.1988;  1210.000;
30.01.1988;  1210.000;
01.02.1988;  1220.000;
02.02.1988;  1230.000;
03.02.1988;  1230.000;
04.02.1988;  1240.000;
05.02.1988;  1240.000;
06.02.1988;  1240.000;
07.02.1988;  1250.000;
08.02.1988;  1250.000;
09.02.1988;  1260.000;
10.02.1988;  1260.000;
11.02.1988;  1270.000;
12.02.1988;  1270.000;
13.02.1988;  1260.000;
14.02.1988;  1250.000;
15.02.1988;  1230.000;
16.02.1988;  1220.000;
17.02.1988;  1210.000;
18.02.1988;  1200.000;
19.02.1988;  1180.000;
20.02.1988;  1170.000;
21.02.1988;  1160.000;
22.02.1988;  1150.000;
23.02.1988;  1130.000;
24.02.1988;  1120.000;
25.02.1988;  1120.000;
26.02.1988;  1120.000;
27.02.1988;  1120.000;
28.02.1988;  1120.000;
29.02.1988;  1110.000;
30.02.1988;          ;
01.03.1988;  1110.000;
02.03.1988;  1110.000;
03.03.1988;  1110.000;
04.03.1988;  1110.000;
05.03.1988;  1100.000;
06.03.1988;  1090.000;
07.03.1988;  1080.000;
08.03.1988;  1080.000;
09.03.1988;  1070.000;
10.03.1988;  1060.000;
11.03.1988;  1050.000;
12.03.1988;  1060.000;
13.03.1988;  1080.000;
14.03.1988;  1090.000;
15.03.1988;  1110.000;
16.03.1988;  1120.000;
17.03.1988;  1140.000;
18.03.1988;  1150.000;
19.03.1988;  1160.000;
20.03.1988;  1170.000;
21.03.1988;  1180.000;
22.03.1988;  1180.000;
23.03.1988;  1190.000;
24.03.1988;  1200.000;
25.03.1988;  1210.000;
26.03.1988;  1220.000;
27.03.1988;  1230.000;
28.03.1988;  1240.000;
29.03.1988;  1240.000;
30.03.1988;  1250.000;
01.04.1988;  1270.000;
02.04.1988;  1310.000;
03.04.1988;  1370.000;
04.04.1988;  1420.000;
05.04.1988;  1500.000;
06.04.1988;  1520.000;
07.04.1988;  1620.000;
08.04.1988;  1670.000;
09.04.1988;  1790.000;
10.04.1988;  1880.000;
11.04.1988;  2050.000;
12.04.1988;  2210.000;
13.04.1988;  2410.000;
14.04.1988;  2580.000;
15.04.1988;  2770.000;
16.04.1988;  3060.000;
17.04.1988;  3400.000;
18.04.1988;  3780.000;
19.04.1988;  4690.000;
20.04.1988;  5810.000;
21.04.1988;  7960.000;
22.04.1988;  8910.000;
23.04.1988;  9340.000;
24.04.1988; 11500.000;
25.04.1988; 13600.000;
26.04.1988; 15200.000;
27.04.1988; 16900.000;
28.04.1988; 18200.000;
29.04.1988; 17200.000;
30.04.1988; 16300.000;
01.05.1988; 16000.000;
02.05.1988; 15700.000;
03.05.1988; 15800.000;
04.05.1988; 15800.000;
05.05.1988; 15900.000;
06.05.1988; 15900.000;
07.05.1988; 15800.000;
08.05.1988; 15800.000;
09.05.1988; 15800.000;
10.05.1988; 15700.000;
11.05.1988; 15500.000;
12.05.1988; 15300.000;
13.05.1988; 14900.000;
14.05.1988; 14600.000;
15.05.1988; 14200.000;
16.05.1988; 13900.000;
17.05.1988; 13700.000;
18.05.1988; 13700.000;
19.05.1988; 13700.000;
20.05.1988; 13800.000;
21.05.1988; 14100.000;
22.05.1988; 14300.000;
23.05.1988; 14700.000;
24.05.1988; 14900.000;
25.05.1988; 15400.000;
26.05.1988; 15800.000;
27.05.1988; 16100.000;
28.05.1988; 16300.000;
29.05.1988; 16300.000;
30.05.1988; 16500.000;
01.06.1988; 16800.000;
02.06.1988; 16600.000;
03.06.1988; 16400.000;
04.06.1988; 16100.000;
05.06.1988; 15700.000;
06.06.1988; 15500.000;
07.06.1988; 15300.000;
08.06.1988; 15300.000;
09.06.1988; 15400.000;
10.06.1988; 15400.000;
11.06.1988; 15400.000;
12.06.1988; 15100.000;
13.06.1988; 14700.000;
14.06.1988; 14400.000;
15.06.1988; 13800.000;
16.06.1988; 13300.000;
17.06.1988; 13100.000;
18.06.1988; 13300.000;
19.06.1988; 13700.000;
20.06.1988; 14000.000;
21.06.1988; 14100.000;
22.06.1988; 14100.000;
23.06.1988; 14500.000;
24.06.1988; 14700.000;
25.06.1988; 15400.000;
26.06.1988; 15700.000;
27.06.1988; 16000.000;
28.06.1988; 15900.000;
29.06.1988; 15600.000;
30.06.1988; 15200.000;
01.07.1988; 14700.000;
02.07.1988; 14000.000;
03.07.1988; 13300.000;
04.07.1988; 12600.000;
05.07.1988; 12200.000;
06.07.1988; 12200.000;
07.07.1988; 12200.000;
08.07.1988; 12300.000;
09.07.1988; 12700.000;
10.07.1988; 13200.000;
11.07.1988; 13700.000;
12.07.1988; 14300.000;
13.07.1988; 14900.000;
14.07.1988; 15400.000;
15.07.1988; 16000.000;
16.07.1988; 16500.000;
17.07.1988; 17000.000;
18.07.1988; 17600.000;
19.07.1988; 17800.000;
20.07.1988; 18000.000;
21.07.1988; 18200.000;
22.07.1988; 18300.000;
23.07.1988; 18500.000;
24.07.1988; 18600.000;
25.07.1988; 18800.000;
26.07.1988; 18800.000;
27.07.1988; 18800.000;
28.07.1988; 18600.000;
29.07.1988; 18300.000;
30.07.1988; 17800.000;
01.08.1988; 16400.000;
02.08.1988; 15900.000;
03.08.1988; 15500.000;
04.08.1988; 15400.000;
05.08.1988; 15300.000;
06.08.1988; 15300.000;
07.08.1988; 15500.000;
08.08.1988; 15600.000;
09.08.1988; 15700.000;
10.08.1988; 16200.000;
11.08.1988; 16300.000;
12.08.1988; 16500.000;
13.08.1988; 16900.000;
14.08.1988; 17300.000;
15.08.1988; 17600.000;
16.08.1988; 17900.000;
17.08.1988; 18300.000;
18.08.1988; 18500.000;
19.08.1988; 18700.000;
20.08.1988; 18900.000;
21.08.1988; 19000.000;
22.08.1988; 19300.000;
23.08.1988; 19100.000;
24.08.1988; 19000.000;
25.08.1988; 19000.000;
26.08.1988; 18900.000;
27.08.1988; 19000.000;
28.08.1988; 19200.000;
29.08.1988; 19500.000;
30.08.1988; 19900.000;
01.09.1988; 20800.000;
02.09.1988; 21500.000;
03.09.1988; 22100.000;
04.09.1988; 22400.000;
05.09.1988; 22600.000;
06.09.1988; 22800.000;
07.09.1988; 22900.000;
08.09.1988; 22900.000;
09.09.1988; 22800.000;
10.09.1988; 22600.000;
11.09.1988; 22200.000;
12.09.1988; 21500.000;
13.09.1988; 21100.000;
14.09.1988; 20600.000;
15.09.1988; 20100.000;
16.09.1988; 19600.000;
17.09.1988; 19100.000;
18.09.1988; 18600.000;
19.09.1988; 18200.000;
20.09.1988; 17900.000;
21.09.1988; 17500.000;
22.09.1988; 17300.000;
23.09.1988; 17200.000;
24.09.1988; 16900.000;
25.09.1988; 16800.000;
26.09.1988; 16500.000;
27.09.1988; 16300.000;
28.09.1988; 16000.000;
29.09.1988; 15700.000;
30.09.1988; 15300.000;
01.10.1988; 14900.000;
02.10.1988; 14500.000;
03.10.1988; 14200.000;
04.10.1988; 13800.000;
05.10.1988; 13300.000;
06.10.1988; 13000.000;
07.10.1988; 12700.000;
08.10.1988; 12300.000;
09.10.1988; 12100.000;
10.10.1988; 11800.000;
11.10.1988; 11600.000;
12.10.1988; 11800.000;
13.10.1988; 11400.000;
14.10.1988; 11300.000;
15.10.1988; 11000.000;
16.10.1988; 10800.000;
17.10.1988; 10600.000;
18.10.1988; 10400.000;
19.10.1988; 10200.000;
20.10.1988; 10100.000;
21.10.1988;  9900.000;
22.10.1988;  9740.000;
23.10.1988;  9480.000;
24.10.1988;  9140.000;
25.10.1988;  9040.000;
26.10.1988;  8980.000;
27.10.1988;  8800.000;
28.10.1988;  8670.000;
29.10.1988;  8580.000;
30.10.1988;  8250.000;
01.11.1988;  7840.000;
02.11.1988;  7640.000;
03.11.1988;  7500.000;
04.11.1988;  7230.000;
05.11.1988;  7020.000;
06.11.1988;  6790.000;
07.11.1988;  6320.000;
08.11.1988;  5480.000;
09.11.1988;  5200.000;
10.11.1988;  4800.000;
11.11.1988;  4560.000;
12.11.1988;  4170.000;
13.11.1988;  3760.000;
14.11.1988;  3380.000;
15.11.1988;  2860.000;
16.11.1988;  2480.000;
17.11.1988;  2120.000;
18.11.1988;  1840.000;
19.11.1988;  1680.000;
20.11.1988;  1920.000;
21.11.1988;  1740.000;
22.11.1988;  1530.000;
23.11.1988;  1410.000;
24.11.1988;  1340.000;
25.11.1988;  1260.000;
26.11.1988;  1180.000;
27.11.1988;  1100.000;
28.11.1988;  1020.000;
29.11.1988;   964.000;
30.11.1988;   964.000;
01.12.1988;   904.000;
02.12.1988;   894.000;
03.12.1988;   885.000;
04.12.1988;   851.000;
05.12.1988;   835.000;
06.12.1988;   837.000;
07.12.1988;   839.000;
08.12.1988;   841.000;
09.12.1988;   843.000;
10.12.1988;   845.000;
11.12.1988;   848.000;
12.12.1988;   850.000;
13.12.1988;   852.000;
14.12.1988;   854.000;
15.12.1988;   856.000;
16.12.1988;   858.000;
17.12.1988;   872.000;
18.12.1988;   885.000;
19.12.1988;   899.000;
20.12.1988;   912.000;
21.12.1988;   926.000;
22.12.1988;   940.000;
23.12.1988;   953.000;
24.12.1988;   967.000;
25.12.1988;   980.000;
26.12.1988;   994.000;
27.12.1988;  1010.000;
28.12.1988;  1020.000;
29.12.1988;  1030.000;
30.12.1988;  1050.000;
01.01.1989;  1080.000;
02.01.1989;  1090.000;
03.01.1989;  1080.000;
04.01.1989;  1080.000;
05.01.1989;  1070.000;
06.01.1989;  1060.000;
07.01.1989;  1060.000;
08.01.1989;  1050.000;
09.01.1989;  1050.000;
10.01.1989;  1040.000;
11.01.1989;  1030.000;
12.01.1989;  1030.000;
13.01.1989;  1020.000;
14.01.1989;  1010.000;
15.01.1989;  1010.000;
16.01.1989;  1000.000;
17.01.1989;   995.000;
18.01.1989;   989.000;
19.01.1989;   982.000;
20.01.1989;   976.000;
21.01.1989;   970.000;
22.01.1989;   963.000;
23.01.1989;   957.000;
24.01.1989;   955.000;
25.01.1989;   953.000;
26.01.1989;   951.000;
27.01.1989;   949.000;
28.01.1989;   947.000;
29.01.1989;   945.000;
30.01.1989;   943.000;
01.02.1989;   940.000;
02.02.1989;   938.000;
03.02.1989;   936.000;
04.02.1989;   934.000;
05.02.1989;   932.000;
06.02.1989;   930.000;
07.02.1989;   928.000;
08.02.1989;   927.000;
09.02.1989;   925.000;
10.02.1989;   923.000;
11.02.1989;   921.000;
12.02.1989;   920.000;
13.02.1989;   918.000;
14.02.1989;   916.000;
15.02.1989;   915.000;
16.02.1989;   913.000;
17.02.1989;   911.000;
18.02.1989;   909.000;
19.02.1989;   908.000;
20.02.1989;   906.000;
21.02.1989;   906.000;
22.02.1989;   906.000;
23.02.1989;   906.000;
24.02.1989;   906.000;
25.02.1989;   906.000;
26.02.1989;   906.000;
27.02.1989;   906.000;
28.02.1989;   906.000;
29.02.1989;          ;
30.02.1989;          ;
01.03.1989;   906.000;
02.03.1989;   906.000;
03.03.1989;   906.000;
04.03.1989;   898.000;
05.03.1989;   890.000;
06.03.1989;   882.000;
07.03.1989;   875.000;
08.03.1989;   867.000;
09.03.1989;   859.000;
10.03.1989;   851.000;
11.03.1989;   852.000;
12.03.1989;   853.000;
13.03.1989;   855.000;
14.03.1989;   856.000;
15.03.1989;   857.000;
16.03.1989;   858.000;
17.03.1989;   859.000;
18.03.1989;   861.000;
19.03.1989;   862.000;
20.03.1989;   863.000;
21.03.1989;   864.000;
22.03.1989;   866.000;
23.03.1989;   867.000;
24.03.1989;   868.000;
25.03.1989;   887.000;
26.03.1989;   891.000;
27.03.1989;   895.000;
28.03.1989;   895.000;
29.03.1989;   906.000;
30.03.1989;   952.000;
01.04.1989;   994.000;
02.04.1989;  1030.000;
03.04.1989;  1050.000;
04.04.1989;  1110.000;
05.04.1989;  1120.000;
06.04.1989;  1180.000;
07.04.1989;  1240.000;
08.04.1989;  1310.000;
09.04.1989;  1500.000;
10.04.1989;  1670.000;
11.04.1989;  2070.000;
12.04.1989;  2700.000;
13.04.1989;  3740.000;
14.04.1989;  4030.000;
15.04.1989;  4500.000;
16.04.1989;  4940.000;
17.04.1989;  5410.000;
18.04.1989;  5860.000;
19.04.1989;  5870.000;
20.04.1989;  5900.000;
21.04.1989;  5750.000;
22.04.1989;  5770.000;
23.04.1989;  5870.000;
24.04.1989;  6340.000;
25.04.1989;  6690.000;
26.04.1989;  6620.000;
27.04.1989;  6340.000;
28.04.1989;  6110.000;
29.04.1989;  6070.000;
30.04.1989;  6130.000;
01.05.1989;  6150.000;
02.05.1989;  6150.000;
03.05.1989;  6310.000;
04.05.1989;  6570.000;
05.05.1989;  6860.000;
06.05.1989;  7170.000;
07.05.1989;  7580.000;
08.05.1989;  7840.000;
09.05.1989;  8040.000;
10.05.1989;  8160.000;
11.05.1989;  8160.000;
12.05.1989;  8280.000;
13.05.1989;  8340.000;
14.05.1989;  8430.000;
15.05.1989;  8220.000;
16.05.1989;  7920.000;
17.05.1989;  7670.000;
18.05.1989;  7500.000;
19.05.1989;  7170.000;
20.05.1989;  7070.000;
21.05.1989;  7020.000;
22.05.1989;  6970.000;
23.05.1989;  6990.000;
24.05.1989;  7120.000;
25.05.1989;  7360.000;
26.05.1989;  7840.000;
27.05.1989;  8860.000;
28.05.1989;  9800.000;
29.05.1989; 10000.000;
30.05.1989;  9960.000;
01.06.1989;  8860.000;
02.06.1989;  8400.000;
03.06.1989;  8340.000;
04.06.1989;  8340.000;
05.06.1989;  8340.000;
06.06.1989;  8280.000;
07.06.1989;  8250.000;
08.06.1989;  8370.000;
09.06.1989;  8460.000;
10.06.1989;  8550.000;
11.06.1989;  8760.000;
12.06.1989;  9140.000;
13.06.1989;  9480.000;
14.06.1989;  9770.000;
15.06.1989;  9740.000;
16.06.1989;  9420.000;
17.06.1989;  9100.000;
18.06.1989;  8890.000;
19.06.1989;  8800.000;
20.06.1989;  8860.000;
21.06.1989;  9040.000;
22.06.1989;  9480.000;
23.06.1989;  9930.000;
24.06.1989; 10100.000;
25.06.1989;  9960.000;
26.06.1989;  9930.000;
27.06.1989;  9800.000;
28.06.1989;  9870.000;
29.06.1989; 10200.000;
30.06.1989; 10700.000;
01.07.1989; 11200.000;
02.07.1989; 11800.000;
03.07.1989; 12200.000;
04.07.1989; 12500.000;
05.07.1989; 12900.000;
06.07.1989; 13400.000;
07.07.1989; 14000.000;
08.07.1989; 14500.000;
09.07.1989; 14800.000;
10.07.1989; 15300.000;
11.07.1989; 15700.000;
12.07.1989; 16100.000;
13.07.1989; 16200.000;
14.07.1989; 16300.000;
15.07.1989; 15700.000;
16.07.1989; 15500.000;
17.07.1989; 14900.000;
18.07.1989; 14400.000;
19.07.1989; 13600.000;
20.07.1989; 13400.000;
21.07.1989; 13700.000;
22.07.1989; 14100.000;
23.07.1989; 14600.000;
24.07.1989; 15200.000;
25.07.1989; 15800.000;
26.07.1989; 16800.000;
27.07.1989; 17400.000;
28.07.1989; 17900.000;
29.07.1989; 18300.000;
30.07.1989; 18800.000;
01.08.1989; 20500.000;
02.08.1989; 21300.000;
03.08.1989; 22200.000;
04.08.1989; 23000.000;
05.08.1989; 23700.000;
06.08.1989; 24500.000;
07.08.1989; 25000.000;
08.08.1989; 25300.000;
09.08.1989; 25700.000;
10.08.1989; 25800.000;
11.08.1989; 25700.000;
12.08.1989; 25300.000;
13.08.1989; 24900.000;
14.08.1989; 24500.000;
15.08.1989; 23900.000;
16.08.1989; 23400.000;
17.08.1989; 23000.000;
18.08.1989; 22400.000;
19.08.1989; 21900.000;
20.08.1989; 21500.000;
21.08.1989; 21100.000;
22.08.1989; 20800.000;
23.08.1989; 20200.000;
24.08.1989; 19600.000;
25.08.1989; 18700.000;
26.08.1989; 17800.000;
27.08.1989; 17100.000;
28.08.1989; 16700.000;
29.08.1989; 16300.000;
30.08.1989; 16100.000;
01.09.1989; 15400.000;
02.09.1989; 15100.000;
03.09.1989; 14800.000;
04.09.1989; 14500.000;
05.09.1989; 14300.000;
06.09.1989; 14200.000;
07.09.1989; 14200.000;
08.09.1989; 14300.000;
09.09.1989; 14400.000;
10.09.1989; 14600.000;
11.09.1989; 14600.000;
12.09.1989; 14800.000;
13.09.1989; 14800.000;
14.09.1989; 14500.000;
15.09.1989; 14300.000;
16.09.1989; 14200.000;
17.09.1989; 13600.000;
18.09.1989; 13200.000;
19.09.1989; 13000.000;
20.09.1989; 12900.000;
21.09.1989; 12900.000;
22.09.1989; 13200.000;
23.09.1989; 13500.000;
24.09.1989; 13700.000;
25.09.1989; 13600.000;
26.09.1989; 13200.000;
27.09.1989; 12800.000;
28.09.1989; 12600.000;
29.09.1989; 12600.000;
30.09.1989; 12600.000;
01.10.1989; 12400.000;
02.10.1989; 12300.000;
03.10.1989; 12200.000;
04.10.1989; 12100.000;
05.10.1989; 11900.000;
06.10.1989; 11900.000;
07.10.1989; 12100.000;
08.10.1989; 12200.000;
09.10.1989; 12200.000;
10.10.1989; 12200.000;
11.10.1989; 11800.000;
12.10.1989; 11500.000;
13.10.1989; 11100.000;
14.10.1989; 10800.000;
15.10.1989; 10600.000;
16.10.1989; 10300.000;
17.10.1989; 10100.000;
18.10.1989;  9870.000;
19.10.1989;  9680.000;
20.10.1989;  9450.000;
21.10.1989;  9200.000;
22.10.1989;  8980.000;
23.10.1989;  8800.000;
24.10.1989;  8520.000;
25.10.1989;  8250.000;
26.10.1989;  8070.000;
27.10.1989;  7810.000;
28.10.1989;  7610.000;
29.10.1989;  7470.000;
30.10.1989;  7420.000;
01.11.1989;  7170.000;
02.11.1989;  6970.000;
03.11.1989;  6790.000;
04.11.1989;  6520.000;
05.11.1989;  6340.000;
06.11.1989;  6180.000;
07.11.1989;  6000.000;
08.11.1989;  5870.000;
09.11.1989;  5540.000;
10.11.1989;  5030.000;
11.11.1989;  4190.000;
12.11.1989;  3590.000;
13.11.1989;  3140.000;
14.11.1989;  2780.000;
15.11.1989;  2440.000;
16.11.1989;  2210.000;
17.11.1989;  1900.000;
18.11.1989;  1720.000;
19.11.1989;  1590.000;
20.11.1989;  1310.000;
21.11.1989;  1160.000;
22.11.1989;  1070.000;
23.11.1989;  1010.000;
24.11.1989;   942.000;
25.11.1989;   900.000;
26.11.1989;   817.000;
27.11.1989;   836.000;
28.11.1989;   817.000;
29.11.1989;   774.000;
30.11.1989;   726.000;
01.12.1989;   716.000;
02.12.1989;   712.000;
03.12.1989;   719.000;
04.12.1989;   728.000;
05.12.1989;   762.000;
06.12.1989;   782.000;
07.12.1989;   791.000;
08.12.1989;   794.000;
09.12.1989;   809.000;
10.12.1989;   823.000;
11.12.1989;   838.000;
12.12.1989;   853.000;
13.12.1989;   868.000;
14.12.1989;   882.000;
15.12.1989;   897.000;
16.12.1989;   912.000;
17.12.1989;   926.000;
18.12.1989;   941.000;
19.12.1989;   956.000;
20.12.1989;   970.000;
21.12.1989;   985.000;
22.12.1989;  1000.000;
23.12.1989;  1020.000;
24.12.1989;  1050.000;
25.12.1989;  1070.000;
26.12.1989;  1090.000;
27.12.1989;  1110.000;
28.12.1989;  1140.000;
29.12.1989;  1160.000;
30.12.1989;  1180.000;
01.01.1990;  1230.000;
02.01.1990;  1250.000;
03.01.1990;  1270.000;
04.01.1990;  1260.000;
05.01.1990;  1250.000;
06.01.1990;  1240.000;
07.01.1990;  1230.000;
08.01.1990;  1220.000;
09.01.1990;  1220.000;
10.01.1990;  1210.000;
11.01.1990;  1200.000;
12.01.1990;  1190.000;
13.01.1990;  1180.000;
14.01.1990;  1170.000;
15.01.1990;  1160.000;
16.01.1990;  1150.000;
17.01.1990;  1140.000;
18.01.1990;  1130.000;
19.01.1990;  1120.000;
20.01.1990;  1110.000;
21.01.1990;  1110.000;
22.01.1990;  1100.000;
23.01.1990;  1090.000;
24.01.1990;  1080.000;
25.01.1990;  1070.000;
26.01.1990;  1060.000;
27.01.1990;  1060.000;
28.01.1990;  1060.000;
29.01.1990;  1060.000;
30.01.1990;  1060.000;
01.02.1990;  1060.000;
02.02.1990;  1060.000;
03.02.1990;  1060.000;
04.02.1990;  1060.000;
05.02.1990;  1060.000;
06.02.1990;  1060.000;
07.02.1990;  1060.000;
08.02.1990;  1060.000;
09.02.1990;  1060.000;
10.02.1990;  1060.000;
11.02.1990;  1060.000;
12.02.1990;  1060.000;
13.02.1990;  1060.000;
14.02.1990;  1060.000;
15.02.1990;  1070.000;
16.02.1990;  1070.000;
17.02.1990;  1080.000;
18.02.1990;  1080.000;
19.02.1990;  1080.000;
20.02.1990;  1090.000;
21.02.1990;  1090.000;
22.02.1990;  1090.000;
23.02.1990;  1100.000;
24.02.1990;  1100.000;
25.02.1990;  1110.000;
26.02.1990;  1110.000;
27.02.1990;  1100.000;
28.02.1990;  1100.000;
29.02.1990;          ;
30.02.1990;          ;
01.03.1990;  1090.000;
02.03.1990;  1080.000;
03.03.1990;  1080.000;
04.03.1990;  1070.000;
05.03.1990;  1060.000;
06.03.1990;  1050.000;
07.03.1990;  1050.000;
08.03.1990;  1040.000;
09.03.1990;  1030.000;
10.03.1990;  1030.000;
11.03.1990;  1020.000;
12.03.1990;  1010.000;
13.03.1990;  1010.000;
14.03.1990;   999.000;
15.03.1990;  1010.000;
16.03.1990;  1020.000;
17.03.1990;  1030.000;
18.03.1990;  1050.000;
19.03.1990;  1060.000;
20.03.1990;  1070.000;
21.03.1990;  1080.000;
22.03.1990;  1090.000;
23.03.1990;  1100.000;
24.03.1990;  1100.000;
25.03.1990;  1110.000;
26.03.1990;  1120.000;
27.03.1990;  1130.000;
28.03.1990;  1130.000;
29.03.1990;  1140.000;
30.03.1990;  1150.000;
01.04.1990;  1270.000;
02.04.1990;  1320.000;
03.04.1990;  1410.000;
04.04.1990;  1450.000;
05.04.1990;  1530.000;
06.04.1990;  1590.000;
07.04.1990;  1710.000;
08.04.1990;  1860.000;
09.04.1990;  2050.000;
10.04.1990;  2160.000;
11.04.1990;  2440.000;
12.04.1990;  3280.000;
13.04.1990;  4280.000;
14.04.1990;  4940.000;
15.04.1990;  4440.000;
16.04.1990;  4610.000;
17.04.1990;  5450.000;
18.04.1990;  6420.000;
19.04.1990;  7060.000;
20.04.1990;  7220.000;
21.04.1990;  6620.000;
22.04.1990;  6690.000;
23.04.1990;  6640.000;
