Дата      ;Уровень;Уровень;Уровень;Темпер.;КСВО          ;
30.10.2015; 632   ; 627   ; 636   ; 1.10  ;29            ;
31.10.2015; 622   ; 620   ; 624   ; 1.00  ;29            ;
01.11.2015; 616   ; 615   ; 616   ; 1.20  ;29            ;
02.11.2015; 610   ; 610   ; 610   ; 1.20  ;29            ;
03.11.2015; 608   ; 606   ; 609   ; 1.40  ;29            ;
04.11.2015; 601   ; 598   ; 603   ; 1.50  ;29            ;
05.11.2015; 597   ; 595   ; 598   ; 1.80  ;29            ;
06.11.2015; 591   ; 590   ; 592   ; 1.30  ;29            ;
07.11.2015; 584   ; 583   ; 585   ; 1.00  ;29            ;
08.11.2015; 576   ; 573   ; 578   ; 0.80  ; 8, 2         ;
09.11.2015; 576   ; 573   ; 579   ; 0.50  ; 8, 2         ;
10.11.2015; 575   ; 571   ; 578   ; 0.30  ; 9, 2         ;
11.11.2015; 568   ; 566   ; 569   ; 0.20  ; 9, 2         ;
12.11.2015; 565   ; 564   ; 566   ; 0.30  ; 9, 2         ;
13.11.2015; 559   ; 557   ; 561   ; 0.30  ; 9, 2         ;
14.11.2015; 550   ; 547   ; 553   ; 0.40  ; 9, 2         ;
15.11.2015; 541   ; 539   ; 543   ; 0.30  ; 8, 2         ;
16.11.2015; 533   ; 530   ; 535   ; 0.20  ; 9, 2         ;
17.11.2015; 532   ; 528   ; 535   ; 0.10  ; 9, 2         ;
18.11.2015; 533   ; 532   ; 533   ; 0.00  ; 9, 2         ;
19.11.2015; 530   ; 528   ; 531   ; 0.00  ; 9, 2         ;
20.11.2015; 528   ; 526   ; 530   ; 0.00  ; 9, 2         ;
21.11.2015; 542   ; 534   ; 549   ; 0.00  ; 9, 2         ;
22.11.2015; 551   ; 550   ; 552   ; 0.00  ; 9, 2         ;
23.11.2015; 541   ; 539   ; 542   ; 0.00  ; 9, 2         ;
24.11.2015; 531   ; 530   ; 532   ; 0.00  ; 9, 2         ;
25.11.2015; 524   ; 520   ; 528   ; 0.00  ; 9, 2         ;
26.11.2015; 503   ; 497   ; 508   ; 0.00  ; 9, 2         ;
27.11.2015; 484   ; 479   ; 488   ; 0.00  ; 9, 2         ;
28.11.2015; 485   ; 482   ; 487   ; 0.00  ; 9,46,15      ;
29.11.2015; 507   ; 497   ; 517   ; 0.00  ; 9,46,15      ;
30.11.2015; 544   ; 540   ; 547   ; 0.00  ;46,15         ;
01.12.2015; 538   ; 538   ; 538   ;       ;46,15         ;
02.12.2015; 549   ; 549   ; 549   ;       ;46,15         ;
03.12.2015; 561   ; 561   ; 561   ;       ;46,15         ;
04.12.2015; 566   ; 566   ; 566   ;       ;46,15         ;
05.12.2015; 571   ; 571   ; 571   ;       ;46,15         ;
06.12.2015; 571   ; 571   ; 571   ;       ;46,15         ;
07.12.2015; 572   ; 572   ; 572   ;       ;46,15         ;
08.12.2015; 572   ; 572   ; 572   ;       ;46,15         ;
09.12.2015; 578   ; 578   ; 578   ;       ;46,15         ;
10.12.2015; 586   ; 586   ; 586   ;       ;46,15         ;
11.12.2015; 595   ; 595   ; 595   ;       ;46,15         ;
12.12.2015; 602   ; 602   ; 602   ;       ;46,15         ;
13.12.2015; 605   ; 605   ; 605   ;       ;46,15         ;
14.12.2015; 608   ; 608   ; 608   ;       ;46,15         ;
15.12.2015; 612   ; 612   ; 612   ;       ;46,15         ;
16.12.2015; 616   ; 616   ; 616   ;       ;46,15         ;
17.12.2015; 624   ; 624   ; 624   ;       ;46,15         ;
18.12.2015; 624   ; 624   ; 624   ;       ;46,15         ;
19.12.2015; 629   ; 629   ; 629   ;       ;46,15         ;
20.12.2015; 631   ; 631   ; 631   ;       ;46,15         ;
21.12.2015; 636   ; 636   ; 636   ;       ;46,15         ;
22.12.2015; 642   ; 642   ; 642   ;       ;46,15         ;
23.12.2015; 640   ; 640   ; 640   ;       ;46,15         ;
24.12.2015; 641   ; 641   ; 641   ;       ;46,15         ;
25.12.2015; 639   ; 639   ; 639   ;       ;46,15         ;
26.12.2015; 635   ; 635   ; 635   ;       ;46,15         ;
27.12.2015; 632   ; 632   ; 632   ;       ;46,15         ;
28.12.2015; 629   ; 629   ; 629   ;       ;46,15         ;
29.12.2015; 626   ; 626   ; 626   ;       ;46,15         ;
30.12.2015; 624   ; 624   ; 624   ;       ;46,15         ;
31.12.2015; 621   ; 621   ; 621   ;       ;46,15         ;
01.01.2016; 620   ; 620   ; 620   ;       ;46            ;
02.01.2016; 619   ; 619   ; 619   ;       ;46            ;
03.01.2016; 614   ; 614   ; 614   ;       ;46            ;
04.01.2016; 608   ; 608   ; 608   ;       ;46            ;
05.01.2016; 603   ; 603   ; 603   ;       ;46            ;
06.01.2016; 599   ; 599   ; 599   ;       ;46            ;
07.01.2016; 597   ; 597   ; 597   ;       ;46            ;
08.01.2016; 595   ; 595   ; 595   ;       ;46            ;
09.01.2016; 594   ; 594   ; 594   ;       ;46            ;
10.01.2016; 593   ; 593   ; 593   ;       ;46            ;
11.01.2016; 592   ; 592   ; 592   ;       ;46            ;
12.01.2016; 591   ; 591   ; 591   ;       ;46            ;
13.01.2016; 590   ; 590   ; 590   ;       ;46            ;
14.01.2016; 589   ; 589   ; 589   ;       ;46            ;
15.01.2016; 587   ; 587   ; 587   ;       ;46            ;
16.01.2016; 585   ; 585   ; 585   ;       ;46            ;
17.01.2016; 583   ; 583   ; 583   ;       ;46            ;
18.01.2016; 581   ; 581   ; 581   ;       ;46            ;
19.01.2016; 582   ; 582   ; 582   ;       ;46            ;
20.01.2016; 580   ; 580   ; 580   ;       ;46            ;
21.01.2016; 578   ; 578   ; 578   ;       ;46            ;
22.01.2016; 577   ; 577   ; 577   ;       ;46            ;
23.01.2016; 576   ; 576   ; 576   ;       ;46            ;
24.01.2016; 574   ; 574   ; 574   ;       ;46            ;
25.01.2016; 572   ; 572   ; 572   ;       ;46            ;
26.01.2016; 571   ; 571   ; 571   ;       ;46            ;
27.01.2016; 568   ; 568   ; 568   ;       ;46            ;
28.01.2016; 566   ; 566   ; 566   ;       ;46            ;
29.01.2016; 564   ; 564   ; 564   ;       ;46            ;
30.01.2016; 562   ; 562   ; 562   ;       ;46            ;
31.01.2016; 559   ; 559   ; 559   ;       ;46            ;
01.02.2016; 555   ; 555   ; 555   ;       ;46            ;
02.02.2016; 553   ; 553   ; 553   ;       ;46            ;
03.02.2016; 549   ; 549   ; 549   ;       ;46            ;
04.02.2016; 549   ; 549   ; 549   ;       ;46            ;
05.02.2016; 547   ; 547   ; 547   ;       ;46            ;
06.02.2016; 546   ; 546   ; 546   ;       ;46            ;
07.02.2016; 545   ; 545   ; 545   ;       ;46            ;
08.02.2016; 544   ; 544   ; 544   ;       ;46            ;
09.02.2016; 543   ; 543   ; 543   ;       ;46            ;
10.02.2016; 542   ; 542   ; 542   ;       ;46            ;
11.02.2016; 541   ; 541   ; 541   ;       ;46            ;
12.02.2016; 541   ; 541   ; 541   ;       ;46            ;
13.02.2016; 539   ; 539   ; 539   ;       ;46            ;
14.02.2016; 538   ; 538   ; 538   ;       ;46            ;
15.02.2016; 537   ; 537   ; 537   ;       ;46            ;
16.02.2016; 536   ; 536   ; 536   ;       ;46            ;
17.02.2016; 534   ; 534   ; 534   ;       ;46            ;
18.02.2016; 534   ; 534   ; 534   ;       ;46            ;
19.02.2016; 532   ; 532   ; 532   ;       ;46            ;
20.02.2016; 532   ; 532   ; 532   ;       ;46            ;
21.02.2016; 532   ; 532   ; 532   ;       ;46            ;
22.02.2016; 531   ; 531   ; 531   ;       ;46            ;
23.02.2016; 530   ; 530   ; 530   ;       ;46            ;
24.02.2016; 529   ; 529   ; 529   ;       ;46            ;
25.02.2016; 528   ; 528   ; 528   ;       ;46            ;
26.02.2016; 528   ; 528   ; 528   ;       ;46            ;
27.02.2016; 527   ; 527   ; 527   ;       ;46            ;
28.02.2016; 527   ; 527   ; 527   ;       ;46            ;
29.02.2016; 527   ; 527   ; 527   ;       ;46            ;
01.03.2016; 526   ; 526   ; 526   ;       ;46            ;
02.03.2016; 526   ; 526   ; 526   ;       ;46            ;
03.03.2016; 525   ; 525   ; 525   ;       ;46            ;
04.03.2016; 524   ; 524   ; 524   ;       ;46            ;
05.03.2016; 524   ; 524   ; 524   ;       ;46            ;
06.03.2016; 524   ; 524   ; 524   ;       ;46            ;
07.03.2016; 525   ; 525   ; 525   ;       ;46            ;
08.03.2016; 526   ; 526   ; 526   ;       ;15,46         ;
09.03.2016; 526   ; 526   ; 526   ;       ;15,46         ;
10.03.2016; 525   ; 525   ; 525   ;       ;15,46         ;
11.03.2016; 527   ; 527   ; 527   ;       ;15,46         ;
12.03.2016; 527   ; 527   ; 527   ;       ;15,46         ;
13.03.2016; 527   ; 527   ; 527   ;       ;15,46         ;
14.03.2016; 527   ; 527   ; 527   ;       ;15,46         ;
15.03.2016; 528   ; 528   ; 528   ;       ;15,46         ;
16.03.2016; 528   ; 528   ; 528   ;       ;15,46         ;
17.03.2016; 529   ; 529   ; 529   ;       ;15,46         ;
18.03.2016; 530   ; 530   ; 530   ;       ;15,46         ;
19.03.2016; 532   ; 532   ; 532   ;       ;15,46         ;
20.03.2016; 532   ; 532   ; 532   ;       ;15,46         ;
21.03.2016; 533   ; 533   ; 533   ; 0.00  ;15,46         ;
22.03.2016; 532   ; 532   ; 532   ; 0.00  ;15,46         ;
23.03.2016; 533   ; 533   ; 533   ; 0.00  ;15,46         ;
24.03.2016; 533   ; 533   ; 533   ; 0.00  ;15,46         ;
25.03.2016; 534   ; 534   ; 534   ; 0.00  ;15,46         ;
26.03.2016; 537   ; 537   ; 537   ; 0.00  ;15,46         ;
27.03.2016; 538   ; 538   ; 538   ; 0.00  ;15,46         ;
28.03.2016; 544   ; 544   ; 544   ; 0.00  ;15,46         ;
29.03.2016; 549   ; 549   ; 549   ; 0.00  ;15,46         ;
30.03.2016; 551   ; 551   ; 551   ; 0.00  ;15,46         ;
31.03.2016; 564   ; 564   ; 564   ; 0.00  ;15,46         ;
01.04.2016; 572   ; 570   ; 573   ; 0.20  ;15,46         ;
02.04.2016; 577   ; 575   ; 579   ; 0.30  ;23            ;
03.04.2016; 586   ; 584   ; 587   ; 0.20  ;23            ;
04.04.2016; 588   ; 587   ; 589   ; 0.20  ;23            ;
05.04.2016; 594   ; 592   ; 595   ; 0.20  ;23            ;
06.04.2016; 599   ; 597   ; 601   ; 0.10  ;23            ;
07.04.2016; 605   ; 602   ; 607   ; 0.30  ;23            ;
08.04.2016; 626   ; 619   ; 632   ; 0.30  ;23            ;
09.04.2016; 650   ; 645   ; 655   ; 0.20  ;23            ;
10.04.2016; 671   ; 665   ; 676   ; 0.20  ;23            ;
11.04.2016; 694   ; 687   ; 697   ; 0.10  ;23,16         ;
12.04.2016; 712   ; 700   ; 731   ; 0.20  ;26,25,23      ;
13.04.2016; 760   ; 748   ; 781   ; 0.30  ;26,25,27      ;
14.04.2016; 781   ; 772   ; 784   ; 0.40  ; 9,26,25,27   ;
15.04.2016; 751   ; 722   ; 758   ; 0.40  ; 8,27         ;
16.04.2016; 686   ; 665   ; 685   ; 2.20  ; 8,27         ;
17.04.2016; 639   ; 631   ; 652   ; 2.70  ; 8,27         ;
18.04.2016; 630   ; 629   ; 631   ; 4.10  ; 8,27         ;
19.04.2016; 632   ; 622   ; 649   ; 4.20  ; 8,27         ;
20.04.2016; 656   ; 651   ; 658   ; 3.10  ; 8,27         ;
21.04.2016; 628   ; 606   ; 637   ; 4.60  ; 8,27         ;
22.04.2016; 594   ; 586   ; 596   ; 5.60  ;27            ;
23.04.2016; 585   ; 584   ; 585   ; 6.10  ;27            ;
24.04.2016; 587   ; 586   ; 588   ; 6.80  ;27            ;
25.04.2016; 595   ; 593   ; 597   ; 5.10  ;29,27         ;
26.04.2016; 607   ; 602   ; 612   ; 5.70  ;29            ;
27.04.2016; 626   ; 620   ; 632   ; 5.50  ;29,30         ;
28.04.2016; 647   ; 642   ; 651   ; 6.30  ;29            ;
29.04.2016; 657   ; 655   ; 658   ; 6.90  ;29            ;
30.04.2016; 664   ; 662   ; 666   ; 7.20  ;29            ;
01.05.2016; 676   ; 675   ; 677   ; 7.20  ;29            ;
02.05.2016; 680   ; 680   ; 680   ; 7.30  ;29            ;
03.05.2016; 681   ; 680   ; 681   ; 7.90  ;29            ;
04.05.2016; 686   ; 684   ; 688   ; 7.50  ;30            ;
05.05.2016; 698   ; 695   ; 700   ; 7.90  ;29,30         ;
06.05.2016; 711   ; 706   ; 715   ; 8.50  ;29            ;
07.05.2016; 730   ; 724   ; 736   ; 8.70  ;29            ;
08.05.2016; 747   ; 743   ; 750   ; 8.80  ;29            ;
09.05.2016; 763   ; 758   ; 768   ; 8.70  ;29            ;
10.05.2016; 788   ; 780   ; 795   ;10.10  ;29            ;
11.05.2016; 813   ; 802   ; 823   ;10.70  ;29            ;
12.05.2016; 837   ; 832   ; 842   ;11.10  ;29            ;
13.05.2016; 855   ; 851   ; 859   ;10.70  ;30            ;
14.05.2016; 868   ; 866   ; 869   ;11.50  ;29            ;
15.05.2016; 872   ; 871   ; 872   ;11.50  ;29            ;
16.05.2016; 874   ; 873   ; 874   ;11.10  ;29            ;
17.05.2016; 873   ; 873   ; 873   ;10.80  ;29            ;
18.05.2016; 870   ; 869   ; 870   ;11.10  ;29            ;
19.05.2016; 869   ; 868   ; 869   ;11.70  ;29            ;
20.05.2016; 870   ; 869   ; 870   ;12.60  ;29            ;
21.05.2016; 876   ; 872   ; 879   ;13.80  ;29            ;
22.05.2016; 886   ; 884   ; 887   ;14.30  ;29            ;
23.05.2016; 894   ; 891   ; 896   ;14.60  ;29            ;
24.05.2016; 901   ; 900   ; 901   ;14.30  ;29            ;
25.05.2016; 908   ; 906   ; 909   ;14.00  ;29            ;
26.05.2016; 908   ; 907   ; 909   ;14.30  ;29,30         ;
27.05.2016; 903   ; 901   ; 904   ;14.00  ;29,30         ;
28.05.2016; 897   ; 894   ; 899   ;14.50  ;29            ;
29.05.2016; 889   ; 887   ; 891   ;14.30  ;29            ;
30.05.2016; 885   ; 884   ; 885   ;14.50  ;29            ;
31.05.2016; 880   ; 879   ; 881   ;14.40  ;29            ;
01.06.2016; 877   ; 876   ; 878   ;15.10  ;29            ;
02.06.2016; 875   ; 874   ; 875   ;15.40  ;29            ;
03.06.2016; 874   ; 874   ; 874   ;15.10  ;29            ;
04.06.2016; 871   ; 870   ; 872   ;15.30  ;29            ;
05.06.2016; 866   ; 865   ; 867   ;16.10  ;29            ;
06.06.2016; 853   ; 850   ; 856   ;16.30  ;29            ;
07.06.2016; 846   ; 844   ; 848   ;16.50  ;29            ;
08.06.2016; 843   ; 842   ; 843   ;16.50  ;29            ;
09.06.2016; 844   ; 844   ; 844   ;16.40  ;29            ;
10.06.2016; 844   ; 844   ; 844   ;16.70  ;29            ;
11.06.2016; 846   ; 845   ; 847   ;16.10  ;29            ;
12.06.2016; 855   ; 851   ; 858   ;16.40  ;29            ;
13.06.2016; 864   ; 862   ; 866   ;16.30  ;29,30         ;
14.06.2016; 874   ; 872   ; 875   ;15.50  ;29            ;
15.06.2016; 879   ; 878   ; 880   ;15.70  ;29            ;
16.06.2016; 888   ; 886   ; 890   ;16.70  ;29            ;
17.06.2016; 899   ; 896   ; 902   ;17.70  ;29            ;
18.06.2016; 911   ; 909   ; 912   ;17.60  ;29            ;
19.06.2016; 926   ; 922   ; 930   ;18.00  ;29            ;
20.06.2016; 937   ; 934   ; 940   ;18.40  ;29            ;
21.06.2016; 945   ; 943   ; 946   ;19.30  ;29            ;
22.06.2016; 948   ; 947   ; 948   ;19.60  ;29            ;
23.06.2016; 944   ; 943   ; 945   ;20.90  ;29            ;
24.06.2016; 938   ; 936   ; 940   ;19.90  ;29            ;
25.06.2016; 931   ; 930   ; 932   ;20.10  ;29            ;
26.06.2016; 919   ; 916   ; 922   ;19.90  ;29            ;
27.06.2016; 908   ; 907   ; 909   ;20.40  ;29            ;
28.06.2016; 903   ; 902   ; 904   ;21.40  ;29            ;
29.06.2016; 901   ; 901   ; 901   ;22.40  ;29            ;
30.06.2016; 901   ; 900   ; 902   ;22.90  ;29            ;
01.07.2016; 907   ; 905   ; 908   ;23.10  ;29            ;
02.07.2016; 915   ; 912   ; 918   ;23.10  ;29            ;
03.07.2016; 927   ; 924   ; 930   ;23.20  ;29            ;
04.07.2016; 939   ; 936   ; 942   ;23.40  ;29            ;
05.07.2016; 950   ; 947   ; 953   ;23.20  ;29            ;
06.07.2016; 965   ; 961   ; 968   ;23.60  ;29            ;
07.07.2016; 980   ; 973   ; 986   ;24.00  ;29            ;
08.07.2016; 987   ; 987   ; 987   ;23.70  ;29            ;
09.07.2016; 989   ; 989   ; 989   ;23.70  ;29            ;
10.07.2016;1001   ;1001   ;1001   ;23.50  ;29            ;
11.07.2016;1006   ;1004   ;1007   ;24.10  ;29            ;
12.07.2016;1009   ;1009   ;1009   ;25.00  ;29            ;
13.07.2016;1012   ;1011   ;1012   ;25.10  ;29            ;
14.07.2016;1015   ;1014   ;1015   ;24.30  ;29            ;
15.07.2016;1016   ;1015   ;1016   ;23.20  ;29            ;
16.07.2016;1016   ;1016   ;1016   ;22.90  ;29            ;
17.07.2016;1016   ;1016   ;1016   ;22.20  ;29            ;
18.07.2016;1019   ;1019   ;1019   ;22.10  ;29            ;
19.07.2016;1019   ;1019   ;1019   ;22.70  ;29            ;
20.07.2016;1016   ;1015   ;1017   ;23.80  ;29            ;
21.07.2016;1011   ;1010   ;1012   ;24.70  ;29            ;
22.07.2016;1002   ; 999   ;1005   ;25.50  ;29            ;
23.07.2016; 992   ; 989   ; 995   ;25.40  ;29            ;
24.07.2016; 978   ; 975   ; 981   ;25.20  ;29            ;
25.07.2016; 966   ; 963   ; 968   ;24.40  ;29            ;
26.07.2016; 954   ; 951   ; 957   ;23.60  ;29            ;
27.07.2016; 945   ; 942   ; 948   ;23.40  ;29            ;
28.07.2016; 932   ; 928   ; 936   ;22.90  ;29            ;
29.07.2016; 918   ; 914   ; 921   ;23.00  ;29            ;
30.07.2016; 905   ; 902   ; 908   ;23.50  ;29            ;
31.07.2016; 893   ; 890   ; 896   ;24.40  ;29            ;
01.08.2016; 886   ; 885   ; 886   ;24.50  ;29            ;
02.08.2016; 877   ; 875   ; 879   ;24.80  ;29            ;
03.08.2016; 871   ; 871   ; 871   ;25.50  ;29            ;
04.08.2016; 875   ; 873   ; 876   ;25.50  ;29            ;
05.08.2016; 884   ; 880   ; 887   ;25.80  ;29            ;
06.08.2016; 900   ; 896   ; 903   ;25.30  ;29            ;
07.08.2016; 921   ; 913   ; 928   ;24.00  ;29,30         ;
08.08.2016; 934   ; 932   ; 935   ;23.40  ;29,30         ;
09.08.2016; 938   ; 938   ; 938   ;23.40  ;29            ;
10.08.2016; 937   ; 936   ; 937   ;23.30  ;29            ;
11.08.2016; 933   ; 932   ; 933   ;23.80  ;29            ;
12.08.2016; 926   ; 924   ; 928   ;24.20  ;29            ;
13.08.2016; 920   ; 917   ; 922   ;24.70  ;29            ;
14.08.2016; 912   ; 911   ; 913   ;24.70  ;29            ;
15.08.2016; 908   ; 907   ; 908   ;24.60  ;29            ;
16.08.2016; 907   ; 907   ; 907   ;24.40  ;29            ;
17.08.2016; 904   ; 902   ; 905   ;23.90  ;29            ;
18.08.2016; 896   ; 892   ; 899   ;23.60  ;29            ;
19.08.2016; 888   ; 886   ; 889   ;23.90  ;29            ;
20.08.2016; 880   ; 879   ; 881   ;23.90  ;29            ;
21.08.2016; 877   ; 876   ; 877   ;23.70  ;29            ;
22.08.2016; 885   ; 882   ; 888   ;23.20  ;29            ;
23.08.2016; 894   ; 891   ; 897   ;22.80  ;29            ;
24.08.2016; 906   ; 903   ; 909   ;22.50  ;29            ;
25.08.2016; 917   ; 914   ; 919   ;21.10  ;29            ;
26.08.2016; 929   ; 926   ; 931   ;20.20  ;29,30         ;
27.08.2016; 935   ; 934   ; 936   ;19.70  ;29            ;
28.08.2016; 935   ; 934   ; 936   ;19.90  ;29            ;
29.08.2016; 930   ; 927   ; 933   ;19.30  ;30            ;
30.08.2016; 921   ; 917   ; 925   ;16.90  ;30            ;
31.08.2016; 903   ; 898   ; 908   ;17.70  ;30            ;
01.09.2016; 892   ; 890   ; 894   ;18.40  ;30            ;
02.09.2016; 879   ; 875   ; 882   ;18.60  ;29            ;
03.09.2016; 865   ; 860   ; 870   ;18.70  ;29            ;
04.09.2016; 855   ; 853   ; 857   ;18.80  ;29            ;
05.09.2016; 855   ; 854   ; 855   ;19.30  ;29            ;
06.09.2016; 855   ; 855   ; 855   ;18.40  ;29            ;
07.09.2016; 854   ; 852   ; 855   ;17.50  ;29            ;
08.09.2016; 862   ; 861   ; 863   ;17.80  ;29            ;
09.09.2016; 868   ; 866   ; 869   ;17.60  ;29            ;
